package	symbol	kind	crate	phase	direct-expansion	notes
ASDF/INTERFACE	IMPLEMENTATION-IDENTIFIER	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	IMPLEMENTATION-TYPE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	INITIALIZE-OUTPUT-TRANSLATIONS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	INITIALIZE-SOURCE-REGISTRY	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	INPUT-FILES	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	JAVA-SOURCE-FILE	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LIB-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-ASD	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-BUNDLE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-COMPILED-CONCATENATED-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-CONCATENATED-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-SYSTEM	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-SYSTEM-DEFINITION-ERROR	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-SYSTEMS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOAD-SYSTEMS*	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	LOCATE-SYSTEM	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MAKE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MAKE-OPERATION	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MAKE-PLAN	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MAP-SYSTEMS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MISSING-COMPONENT	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MISSING-COMPONENT-OF-VERSION	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MISSING-DEPENDENCY	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MISSING-DEPENDENCY-OF-VERSION	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MODULE	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MODULE-COMPONENTS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-BUNDLE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-COMPILE-BUNDLE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-COMPILE-CONCATENATED-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-CONCATENATE-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-DELIVER-ASD-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-DLL-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-LIB-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-LOAD-BUNDLE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-LOAD-COMPILED-CONCATENATED-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	MONOLITHIC-LOAD-CONCATENATED-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	NEEDED-IN-IMAGE-P	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	NON-PROPAGATING-OPERATION	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	NON-SYSTEM-SYSTEM	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	NON-TOPLEVEL-SYSTEM	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OOS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION-DEFINITION-ERROR	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION-DEFINITION-WARNING	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION-DONE-P	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION-ERROR	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION-MONOLITHIC-P	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION-ON-FAILURE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OPERATION-ON-WARNINGS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OUTPUT-FILE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	OUTPUT-FILES	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PACKAGE-INFERRED-SYSTEM	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PACKAGE-INFERRED-SYSTEM-MISSING-PACKAGE-ERROR	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PACKAGE-SYSTEM	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PARENT-COMPONENT	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PERFORM	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PERFORM-PLAN	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PERFORM-WITH-RESTARTS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PRECOMPILED-SYSTEM	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PREPARE-BUNDLE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PREPARE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PREPARE-SOURCE-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PRIMARY-SYSTEM-NAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PROCESS-SOURCE-REGISTRY	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PROGRAM-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	PROGRAM-SYSTEM	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REGISTER-IMMUTABLE-SYSTEM	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REGISTER-PRELOADED-SYSTEM	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REGISTER-SYSTEM-PACKAGES	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REGISTERED-SYSTEM	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REGISTERED-SYSTEMS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REMOVE-ENTRY-FROM-REGISTRY	other	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REQUIRE-SYSTEM	class+function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	REQUIRED-COMPONENTS	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	RESOLVE-LOCATION	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	RETRY	other	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	RUN-SHELL-COMMAND	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SEARCH-FOR-SYSTEM-DEFINITION	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SELFWARD-OPERATION	class+function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SEQUENTIAL-PLAN	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SIDEWAY-OPERATION	class+function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SOURCE-FILE	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SOURCE-FILE-TYPE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	STATIC-FILE	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSDEF-IMMUTABLE-SYSTEM-SEARCH	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSDEF-PRELOADED-SYSTEM-SEARCH	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-AUTHOR	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-BUG-TRACKER	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-DEFINITION-ERROR	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-DEFINITION-PATHNAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-DEFSYSTEM-DEPENDS-ON	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-DEPENDS-ON	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-DESCRIPTION	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-HOMEPAGE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-LICENCE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-LICENSE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-LONG-DESCRIPTION	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-LONG-NAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-MAILTO	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-MAINTAINER	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-OUT-OF-DATE	condition+class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-OUTPUT-TRANSLATIONS-DIRECTORY-PATHNAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-OUTPUT-TRANSLATIONS-PATHNAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-REGISTERED-P	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-RELATIVE-PATHNAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-SOURCE-CONTROL	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-SOURCE-DIRECTORY	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-SOURCE-FILE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-SOURCE-REGISTRY	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-SOURCE-REGISTRY-DIRECTORY	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	SYSTEM-WEAKLY-DEPENDS-ON	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	TEST-OP	class	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	TEST-SYSTEM	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	TRAVERSE	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	TRY-RECOMPILING	other	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	UPGRADE-ASDF	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	UPWARD-OPERATION	class+function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	USER-OUTPUT-TRANSLATIONS-DIRECTORY-PATHNAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	USER-OUTPUT-TRANSLATIONS-PATHNAME	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	USER-SOURCE-REGISTRY	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	USER-SOURCE-REGISTRY-DIRECTORY	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	VERSION	other	ncl-contrib-asdf	3	no	Phase 3 contrib surface
ASDF/INTERFACE	VERSION-SATISFIES	function	ncl-contrib-asdf	3	no	Phase 3 contrib surface
COMMON-LISP	&ALLOW-OTHER-KEYS	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	&AUX	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	&BODY	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	&ENVIRONMENT	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	&KEY	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	&OPTIONAL	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	&REST	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	&WHOLE	other	ncl-compiler-front	1	no	reclassified by subsystem ownership rule
COMMON-LISP	*	variable+function	ncl-lib-numbers	1	yes	numeric tower or numeric type
COMMON-LISP	**	variable	ncl-runtime	2	no	Phase 2 runtime integration
